depth,0.405302920223287,0.460490222463119,0.523191998881506,0.594431443580865,0.675371071944965,0.767331691056549,0.871813953185846,0.990522844068903,1.12539550558581,1.27863284686106,1.45273545962937,1.65054442394899,1.87528767014757,2.13063265355418,2.42074620158628,2.75036250980155,3.12486039650294,3.55035107657029,4.03377788684902,4.5830295904569,5.20706910895654,5.91607978309964,6.72163154888759,7.63686974067977,8.67672960231842,9.85818000675331,11.2005003612863,12.7255952170922,14.458351716948,16.4270457141524,18.6638031898573,21.2051244984133,24.0924799955869,27.3729867693626,31.1001775165092,35.3348741117632,40.1461801249002,45.6126084820091,51.8233626726204,58.8797924099703,66.897047498479,76.0059568969533,86.3551636408598,98.1135504622348,111.472995689522,126.651504399274,143.896765915183,163.490195707203,185.751527648192,211.044031566456,239.780441236423,272.429689542912,309.524560726237,351.670384580749,399.554914482394,453.959550439131,515.772090306696,586.001217249439,665.79295985874,756.449393532187,859.449888290528,976.475249763249,1109.43514728561,1260.49927669038,1432.13276632198,1627.13640404321,1848.69234167597,2100.41602270035,2386.41518059019,2711.35687054495,3080.54362847005
1.0,0.000693628668090541,0.225619857170386,0.851188764828126,1.68088249039136,2.3973388847313,2.7626663539812,2.7339820541238797,2.46037431958308,2.17808862447242,2.07353353952262,2.20635096432688,2.52996549760004,2.95269156129229,3.3725996986996605,3.7042590760295995,3.9092414213937796,3.98978410001277,3.97154579892238,3.8846949931119004,3.7533501939797005,3.58940781952735,3.40597044100846,3.21855334664331,3.0426072517183296,2.89292803849308,2.77831054179335,2.69854071531711,2.64459832992201,2.6021688779997394,2.55458398849654,2.48609523326595,2.38445431604849,2.24273938661414,2.0613861299802,1.84779539768245,1.6138394276748698,1.37258269315675,1.13616073098498,0.915213058023009,0.718923398141451,0.554202551251019,0.42430258641464,0.327576602192702,0.257043576723068,0.199674827636253,0.15012494853463,0.108030171256829,0.0581092109373695,0.0288646883836966,0.024518614496310896,0.0214095115286881,0.000431765311764328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.00110201144969102,0.12068735798466398,0.545727652973629,1.15369506436777,1.7062041798873198,2.01446492853881,2.02917002845296,1.84805018861196,1.64156079970222,1.5510829395869303,1.62790830622564,1.84378583287556,2.13408572375371,2.42518643288121,2.65673447751175,2.80392038320197,2.87057192576907,2.87580397997719,2.84082325960967,2.78207688747114,2.70684373401196,2.62407854377071,2.54630192831148,2.48826774133128,2.46640460749579,2.49407017976554,2.57772204309301,2.71484433658802,2.89439343154934,3.09716400623199,3.29737944704795,3.4653872292815904,3.57159691076013,3.59195924293536,3.51202184922357,3.32878169407507,3.0505142860203294,2.6957244805229705,2.29138242506926,1.86964553214717,1.46270253957539,1.09739615133185,0.791172627033191,0.550365768042937,0.369436676612087,0.24208330394831498,0.16107905413197401,0.11606449721666,0.0817792711536545,0.0775381158615905,0.0771003253622951,0.0759211401248526,0.0697656952844739,0.0403623958954616,0.0294744787619455,0.000631949597931225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0015917038965009803,0.17096062076254603,0.720851686322805,1.4863584276712203,2.1677347836531804,2.5345841525870205,2.5348014629752704,2.3002850797244405,2.0506361881283803,1.9643497798792504,2.1035495573154006,2.4296984824484005,2.858924790334151,3.295075015028071,3.6562636089314906,3.9043191784207902,4.0387308167560505,4.080001209912531,4.051445364566851,3.9696978888895704,3.8400595772623802,3.670603939879971,3.4743193100190206,3.2674997724064503,3.0692203990272606,2.8954231420920604,2.7544211410104205,2.6452596796112604,2.5596424918708602,2.4839948221038806,2.4026481062778604,2.3011223754053103,2.1691689905876506,2.0038864624288606,1.8098424667915305,1.5965253744994101,1.3749041411714402,1.1554543131764101,0.9479371149889511,0.7615546259727212,0.6036847428603002,0.47785046759676203,0.3823913576644691,0.31025440178704405,0.24829408136740003,0.19086251956919403,0.13838125057753303,0.09229943363758751,0.03189818767560361,0.020370294235263504,0.00036521824122814905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0014075795717299695,0.19835262206029194,0.8166347091547318,1.6681404865115192,2.4197873686645397,2.816177180810599,2.8015102637389195,2.523153153638999,2.2234708750385295,2.0959358523154896,2.2021745847275995,2.4916225966868897,2.866007632756779,3.218292911794589,3.4629600711911293,3.5695044303489385,3.5560910024969985,3.467479998167749,3.348603819745049,3.2298192703368294,3.120867783941879,3.025281302330799,2.9428344589004993,2.8710201695422493,2.8087428394967695,2.754324077364609,2.7040002001082297,2.651970576421319,2.5920501800217592,2.5178943109826495,2.4232930102058794,2.302257859064789,2.1500412516651695,1.9659568646171997,1.7547691204543896,1.5262320578129498,1.2931340310183295,1.0692577279853297,0.8679683940692228,0.7009202986068598,0.5763182911467428,0.4971254744560929,0.45886352096936384,0.44852264681062987,0.4445024630557739,0.4329459997861519,0.4076861572978699,0.3674359616880069,0.3145226525115849,0.25467451028100596,0.19614305845465194,0.14722717481168499,0.11351889522783597,0.09700631090754067,0.09662154703983107,0.10888541248308098,0.12882936795290298,0.15083056941118395,0.17007119329525194,0.18372762286844094,0.19045093908913194,0.19012409484759493,0.18411737182158094,0.17432077672159094,0.16173268234801194,0.14620244306670296,0.12752972770461699,0.10590577578734398,0.08058220453505287,0.022913957334746292,0.0007182719192068508
5.0,0.0017967255245788097,0.19020700301596596,0.7578983577391318,1.5308852537835698,2.20953452756876,2.5683954764502297,2.5612775132168397,2.3242610023922996,2.0779437297400696,1.9987945801628595,2.1452065445588295,2.4747762431038693,2.9005180727390596,3.3238955651102295,3.6611799723059897,3.8734485450904397,3.9614776653233195,3.949335475697469,3.8657065296473796,3.7333881228251595,3.5634445739528195,3.3680606650583798,3.1618985880918093,2.9604048635771996,2.77994420551266,2.6328777838272996,2.5240902256364297,2.4502018731625794,2.4019468461307096,2.3661547072469697,2.3281206574968993,2.2736103586432197,2.1907999336959194,2.0731096005947998,1.9201468243146997,1.7366681495959295,1.5305987167795598,1.31181140933031,1.0917258294756098,0.8827321485648649,0.6964677914494449,0.5415316514164819,0.42106434818042693,0.33159432995345595,0.26232068355979293,0.20813686512148397,0.16780848092821998,0.13916011090274996,0.10397732970638199,0.09141048938011899,0.07959159317662548,0.06824038029843389,0.05812604900546129,0.050647777793348794,0.0475404355429845,0.049960608357414095,0.057774964443263785,0.06931187060336678,0.08188500428063608,0.09270924996359037,0.09958729623374059,0.101676489242053,0.09974796284276499,0.09520831101870418,0.0889097156015121,0.08089135783055688,0.07099826975306668,0.05863028231409349,0.026241905577596897,0.00045362656719305494,0.00011990227032280599
6.0,0.000980765640187269,0.283992134236218,0.9565066209726871,1.7955169629731,2.48800841065595,2.813561719953,2.74621475264336,2.44147592249574,2.1283653229814,1.9765570389265499,2.02890261696287,2.23220831822075,2.50419913679762,2.7667775110475,2.96439036982306,3.0837629144057503,3.1402158371665,3.15991264052891,3.16486851523518,3.16550117358921,3.1557972918142,3.12827179194077,3.0790783149572203,3.00909990037516,2.9259096896237704,2.83957306121795,2.7587506587494,2.68794956291862,2.62765470774533,2.5741790402088496,2.52034671023231,2.45649279211406,2.37214246991658,2.25915554085566,2.11354894029232,1.93584102027363,1.73064088849263,1.50651522863632,1.27586694146522,1.05414019569457,0.857258723949964,0.697661891280456,0.580378371323576,0.500939448748909,0.44476974895628,0.401684496763456,0.365907017692355,0.333623763520464,0.302281639471862,0.27144851884159,0.242313950860246,0.21577093312376397,0.19179007879878904,0.169849539270061,0.14942982441895,0.129873774247192,0.10993579919193101,0.0724009176456377,0.0611209870950944,0.0476853823289787,0.00100175969032534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.00105089685511709,0.306547820438328,1.03973846316906,1.95315221608368,2.6973989804902705,3.02613383783592,2.9104342388987394,2.5247540828856,2.12657535939477,1.90804466304118,1.92060912890067,2.10943483185073,2.38779109290112,2.6724941282752,2.9021541171943,3.05949196265163,3.15895857348369,3.22743157001701,3.2859702720679,3.34196775416963,3.38567180040798,3.40637128008962,3.39701957557436,3.35554422636908,3.28670026607186,3.19773331304565,3.0946956689953797,2.98028824805439,2.85461728166287,2.7156473895475104,2.56019615481558,2.38472802714917,2.18690188057088,1.96834196207636,1.73545412174078,1.49813678903907,1.2673667317046,1.05352742698794,0.8658797537596709,0.712423972402168,0.598992229143178,0.527669921990466,0.494551822570107,0.48808786447583896,0.488295082345137,0.482771729301097,0.466037068133152,0.435610582411433,0.390521928829491,0.3324352209813529,0.2665301343665,0.199437473855781,0.120621228653969,0.0629377829324558,0.0421124180067428,0.028968771607457196,0.0224708607320423,0.0207185370497456,0.0211858373306436,0.021710626016386,0.020505897500593496,0.000447121096968317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.000845400373373276,0.256357019717641,0.905968196839744,1.73910594439144,2.44137311959334,2.78564694406171,2.7403585031085,2.46083796625779,2.1821110669096,2.08296068701744,2.21265102570092,2.51579843470171,2.8964928645423,3.25399858726419,3.50870417161884,3.63132721620607,3.63517389828797,3.5572649157207805,3.4375973783639697,3.30647389179241,3.17690107898589,3.05707651868516,2.95243803250878,2.86561302000685,2.79892579364124,2.7518689610936193,2.71951811314664,2.69272104248152,2.66070755336822,2.61264046358505,2.5390867326323,2.43287514108578,2.28993502587821,2.1111137784939,1.90217527524373,1.6721200238012401,1.43125115181462,1.19050931568323,0.961614351918504,0.7567846599038152,0.586927623804906,0.459133080353392,0.37433681987698203,0.32595419385222596,0.298742986076993,0.282690188479563,0.272149057496326,0.263028137172706,0.252255718628343,0.238830262026321,0.223620946435418,0.207831705732768,0.192303019416556,0.177328074805634,0.16252714641792,0.146819536751802,0.129374669565313,0.110271588468156,0.0900125978310674,0.054230554993291505,0.024224311657656997,0.000484513728631934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0014659384685359001,0.200353587853551,0.758720962069335,1.50231699553515,2.14697471352202,2.48185720466559,2.46787333575676,2.23692508184494,1.99798654480754,1.91528468493423,2.03995478606699,2.32875388741571,2.69904206259799,3.0605315506742,3.33962218331396,3.5061195288192,3.5662313380323694,3.5463277964790105,3.4756803742035696,3.37638559172513,3.2570892772669904,3.1250409266080394,2.988353625557,2.85555074155316,2.73689978583382,2.64101883734494,2.57229827214463,2.52995820305366,2.50958393111246,2.50382309506141,2.5031814483696,2.49651862096854,2.47191799238936,2.41901889268395,2.33031199937875,2.20138447798502,2.03106951784532,1.82250325606506,1.5843041246919,1.3305771498341499,1.07859942115365,0.845103377191516,0.642513164012589,0.47612701806293,0.341759923111439,0.23756391738582297,0.16287532385841497,0.114504614109488,0.0738672075201568,0.048234771403069,0.04628925507323341,0.044867729523285,0.0431122146746598,0.041265615607760694,0.0399050630127012,0.0393229243415997,0.0391571579178892,0.0382831527781017,0.0354094037385266,0.0300079443218522,0.0219649672535809,0.000453509414195234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
